smiles,group,sub_smi
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*Cl
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*F
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*Cl
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,training,*F
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,test,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1*
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,test,*COC(=O)CCCC
CN(C)C(=O)Nc1ccc(Cl)cc1,training,c1cc(*)ccc1*
CN(C)C(=O)Nc1ccc(Cl)cc1,training,*Cl
CN(C)C(=O)Nc1ccc(Cl)cc1,training,*NC(=O)N(C)C
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,training,*O
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,training,c1ccc(*)c(C(Cn2cncn2)(c2ccc(*)cc2)*)c1
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,training,*F
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,training,*F
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,O=C1C=CC2(*)C(=C1)CCC1C3CC(*)C(*)C3(*)CC(*)C12*
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*C
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*C(=O)COC(C)=O
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*O
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*OC(C)=O
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*C
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*F
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,training,*O
CCCCBr,training,CCCCBr
Brc1cc(Br)c(Br)cc1Br,test,*Br
Brc1cc(Br)c(Br)cc1Br,test,c1c(*)c(*)cc(*)c1*
Brc1cc(Br)c(Br)cc1Br,test,*Br
Brc1cc(Br)c(Br)cc1Br,test,*Br
Brc1cc(Br)c(Br)cc1Br,test,*Br
CC(=O)CC(C)C,training,CC(=O)CC(C)C
CCSC(=O)N(CC)C1CCCCC1,training,C1CCC(*)CC1
CCSC(=O)N(CC)C1CCCCC1,training,*N(CC)C(=O)SCC
COc1ccc(Cl)cc1,training,*OC
COc1ccc(Cl)cc1,training,c1cc(*)ccc1*
COc1ccc(Cl)cc1,training,*Cl
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,O=C(OC(c1cccc(Oc2ccccc2)c1)*)C1C(*)C1*
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C=C(Br)Br
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training,*C#N
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,training,*CC=C
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,training,O=C1NC(=O)C(*)C(=O)N1
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,training,*C(C)CC
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,*OP(=S)(OC)OC
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,c1cc(*)c(*)cc1*
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,*[N+](=O)[O-]
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,valid,*C
Ic1cccc2ccccc12,training,*I
Ic1cccc2ccccc12,training,c1ccc2c(*)cccc2c1
CCS,training,CCS
ClCC(Cl)Cl,training,ClCC(Cl)Cl
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,training,*C
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,training,c1ccc(-n2nc(*)cc2*)cc1
Cc1cc(OC(=O)N(C)C)n(-c2ccccc2)n1,training,*OC(=O)N(C)C
NC(=O)c1ccccc1O,training,c1ccc(*)c(*)c1
NC(=O)c1ccccc1O,training,*C(N)=O
NC(=O)c1ccccc1O,training,*O
Cc1ccccc1[N+](=O)[O-],training,*C
Cc1ccccc1[N+](=O)[O-],training,c1ccc(*)c(*)c1
Cc1ccccc1[N+](=O)[O-],training,*[N+](=O)[O-]
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,training,*C(C)C
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,training,O=C1NC(=O)C(*)C(=O)N1
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,training,*C(C)C
CCc1ccccc1C,training,*C
CCc1ccccc1C,training,*CC
CCc1ccccc1C,training,c1ccc(*)c(*)c1
CCCCCCCCl,training,CCCCCCCCl
CCC1(CC)C(=O)NC(=O)NC1=O,training,*CC
CCC1(CC)C(=O)NC(=O)NC1=O,training,O=C1NC(=O)C(*)C(=O)N1
CCC1(CC)C(=O)NC(=O)NC1=O,training,*CC
c1ccc(CCc2ccccc2)cc1,valid,c1ccc(CCc2ccccc2)cc1
ClC(Cl)C(Cl)Cl,training,ClC(Cl)C(Cl)Cl
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,valid,*CC
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,valid,O=C1Nc2c(cc(*)cc2*)N(*)c2ncccc21
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,valid,*OC
CCN1c2cc(OC)cc(C)c2NC(=O)c2cccnc21,valid,*C
Cc1ccc2c(ccc3ccccc32)c1,training,*C
Cc1ccc2c(ccc3ccccc32)c1,training,c1ccc2c(c1)ccc1cc(*)ccc12
CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,*C(=O)OCCCC
CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,c1ccc(*)c(*)c1
CCCCOC(=O)c1ccccc1C(=O)OCCCC,training,*C(=O)OCCCC
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*OC
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,c1(*)c(*)c(*)c(*)c(*)c1*
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*O
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC,training,CCN(CC)C(=O)C(Cl)=CCOP(=O)(OC)OC
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,valid,*C
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,valid,O=C1CCC2C3=CCc4cc(*)ccc4C3CCC12*
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,valid,*O
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*C(=O)OCC
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,O=S(=O)(NN(c1nc(*)cc(*)n1)*)c1ccccc1*
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*C=O
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*Cl
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1,training,*OC
COc1ccc([N+](=O)[O-])cc1,training,*OC
COc1ccc([N+](=O)[O-])cc1,training,c1cc(*)ccc1*
COc1ccc([N+](=O)[O-])cc1,training,*[N+](=O)[O-]
CCCCCCCl,training,CCCCCCCl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,c1c(-c2cc(*)c(*)c(*)c2*)c(*)c(*)c(*)c1*
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*Cl
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*CO
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,C(OC1OC(*)C(*)C(*)C1*)C1OC(OC2(*)OC(*)C(*)C2*)C(*)C(*)C1*
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*CO
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*CO
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O
CCCCCCCCCCCCCCCCCCCCCCCCCC,training,CCCCCCCCCCCCCCCCCCCCCCCCCC
CCN1c2ccccc2N(C)C(=O)c2cccnc21,training,*CC
CCN1c2ccccc2N(C)C(=O)c2cccnc21,training,O=C1c2cccnc2N(*)c2ccccc2N1*
CCN1c2ccccc2N(C)C(=O)c2cccnc21,training,*C
CC(Cl)Cl,test,CC(Cl)Cl
Nc1ccc(S(N)(=O)=O)cc1,training,*N
Nc1ccc(S(N)(=O)=O)cc1,training,c1cc(*)ccc1*
Nc1ccc(S(N)(=O)=O)cc1,training,*S(N)(=O)=O
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*N(CCC)CCC
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,c1c(*)cc(*)c(*)c1*
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*[N+](=O)[O-]
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*C(C)C
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*[N+](=O)[O-]
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*Cl
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,C1(*)C(*)C(*)C(*)C(*)C1*
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*Cl
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*Cl
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*Cl
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*Cl
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,*Cl
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*C(=O)OC(C)C
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*OP(=S)(NC(C)C)OCC
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,c1ccc(*)c(*)c1
Clc1cccc(Cl)c1Cl,training,*Cl
Clc1cccc(Cl)c1Cl,training,c1cc(*)c(*)c(*)c1
Clc1cccc(Cl)c1Cl,training,*Cl
Clc1cccc(Cl)c1Cl,training,*Cl
ClC(Cl)(Cl)Cl,training,ClC(Cl)(Cl)Cl
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,*[N+](=O)[O-]
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,c1cc(*)c(*)cc1*
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,*Cl
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,*Cl
OC1CCCCCCC1,training,*O
OC1CCCCCCC1,training,C1CCCC(*)CCC1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,*C
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,O=C1C=C2CCC3C4CCC(*)C4(*)CCC3C2(*)CC1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,*C
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,*C
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,*O
CCOc1ccc(NC(N)=O)cc1,training,*OCC
CCOc1ccc(NC(N)=O)cc1,training,c1cc(*)ccc1*
CCOc1ccc(NC(N)=O)cc1,training,*NC(N)=O
CC1CCC(C)CC1,training,*C
CC1CCC(C)CC1,training,C1CC(*)CCC1*
CC1CCC(C)CC1,training,*C
c1cnc2c(c1)ccc1ncccc12,valid,c1cnc2c(c1)ccc1ncccc12
COC(C)(C)C,valid,COC(C)(C)C
CC=Cc1ccc(OC)cc1,training,*C=CC
CC=Cc1ccc(OC)cc1,training,c1cc(*)ccc1*
CC=Cc1ccc(OC)cc1,training,*OC
CCCCCCCCCCCCCCCCO,training,CCCCCCCCCCCCCCCCO
O=c1cc[nH]c(=O)[nH]1,training,O=c1cc[nH]c(=O)[nH]1
Nc1ncnc2nc[nH]c12,training,*N
Nc1ncnc2nc[nH]c12,training,c1nc(*)c2[nH]cnc2n1
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*Cl
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,c1cc(-c2cc(*)c(*)cc2*)c(*)c(*)c1
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*Cl
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*Cl
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*Cl
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*Cl
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*OC
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,c1ncc(C(c2ccc(*)cc2)(C2CC2)*)cn1
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*O
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,training,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
O=C(Nc1ccccc1)Nc1ccccc1,training,O=C(Nc1ccccc1)Nc1ccccc1
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,*CC
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,O=C1NC(=O)C(c2ccccc2)(*)C(=O)N1
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*Cl
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,c1cc(-c2ccc(*)cc2)c(*)c(*)c1
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*Cl
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*Cl
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*C(C)C
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,c1cc(*)ccc1*
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*NC(=O)N(C)C
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*SCC(=O)N(CC)CC
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,c1cc(*)nnc1*
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*Cl
CCC(C)(C)CO,training,CCC(C)(C)CO
CCCOC(=O)CCC,training,CCCOC(=O)CCC
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,*C
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,c1c(*)cc(*)c(*)c1*
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,*[N+](=O)[O-]
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,*[N+](=O)[O-]
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,*[N+](=O)[O-]
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,c1ccc(*)cc1
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*S(=O)(=O)NCCSP(=S)(OC(C)C)OC(C)C
C1CCCCCC1,training,C1CCCCCC1
CCCOC=O,test,CCCOC=O
Cc1ccccc1C(C)C,training,*C
Cc1ccccc1C(C)C,training,c1ccc(*)c(*)c1
Cc1ccccc1C(C)C,training,*C(C)C
Nc1cccc(Cl)c1,training,*N
Nc1cccc(Cl)c1,training,c1cc(*)cc(*)c1
Nc1cccc(Cl)c1,training,*Cl
CC(C)CC(C)C,training,CC(C)CC(C)C
c1ccc2c(c1)oc1ccccc12,training,c1ccc2c(c1)oc1ccccc12
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*OCC
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,c1cc2c(cc1*)C(*)C(*)O2
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*OS(C)(=O)=O
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*C
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*C
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,c1cc(*)cc(*)c1
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*C(F)(F)F
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*NC(=O)N(C)C
c1ccc2nc3ccccc3cc2c1,valid,c1ccc2nc3ccccc3cc2c1
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*C
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,O=C1C=C2CCC3C4CCC(*)C4(*)CC(=O)C3C2(*)CC1
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*C
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*C(=O)CO
OCC1OC(O)C(O)C(O)C1O,training,*CO
OCC1OC(O)C(O)C(O)C1O,training,O1C(*)C(*)C(*)C(*)C1*
OCC1OC(O)C(O)C(O)C1O,training,*O
OCC1OC(O)C(O)C(O)C1O,training,*O
OCC1OC(O)C(O)C(O)C1O,training,*O
OCC1OC(O)C(O)C(O)C1O,training,*O
Cc1cccc(O)c1,valid,*C
Cc1cccc(O)c1,valid,c1cc(*)cc(*)c1
Cc1cccc(O)c1,valid,*O
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*C
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,O=C(NN1c2ccccc2CC1*)c1ccc(*)c(*)c1
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*Cl
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*S(N)(=O)=O
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*OC(=O)C(C)CC
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,O=C1CC(*)CC(CCC2C3C(=CC(*)CC3*)C=CC2*)O1
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*C
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*C
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*O
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,training,*[N+](=O)[O-]
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,training,c1cc(*)ccc1*
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,training,*[N+](=O)[O-]
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,training,*CC
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,training,O=C1NC(=O)C(C2=CCC3CCC2C3)(*)C(=O)N1
CCCCCCCCCC(=O)OCC,training,CCCCCCCCCC(=O)OCC
CN(C)C(=O)Nc1ccccc1,training,*NC(=O)N(C)C
CN(C)C(=O)Nc1ccccc1,training,c1ccc(*)cc1
CCCOCC,training,CCCOCC
CC(C)O,test,CC(C)O
Cc1ccc2ccccc2c1,valid,*C
Cc1ccc2ccccc2c1,valid,c1ccc2cc(*)ccc2c1
ClC(Br)Br,training,ClC(Br)Br
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*CC
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,c1cc(*)ccc1C(C(c1ccc(*)cc1)*)*
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*O
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*CC
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*O
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
ClCc1ccccc1,test,*CCl
ClCc1ccccc1,test,c1ccc(*)cc1
C/C=C/C=O,test,C/C=C/C=O
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*NC(=O)N(C)OC
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,c1cc(*)c(*)cc1*
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*Br
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*Cl
Cc1c2ccccc2c(C)c2ccccc12,training,*C
Cc1c2ccccc2c(C)c2ccccc12,training,c1ccc2c(*)c3ccccc3c(*)c2c1
Cc1c2ccccc2c(C)c2ccccc12,training,*C
CCCCCC(=O)OC,training,CCCCCC(=O)OC
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*NC(=O)N(C)C
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,O=c1oc(*)nn1-c1ccc(*)cc1*
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*C(C)(C)C
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*Cl
CC(=O)Nc1ccc(F)cc1,training,*F
CC(=O)Nc1ccc(F)cc1,training,*NC(C)=O
CC(=O)Nc1ccc(F)cc1,training,c1cc(*)ccc1*
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*CC
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,c1cc(*)c(*)c(*)c1
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*CC
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*N(COC)C(=O)CCl
C1=CCCCC1,training,C1=CCCCC1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*C
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,O=C1C=C2CCC3C4CCC(*)C4(*)CC(*)C3C2(*)CC1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*C
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*C(=O)CO
c1cncnc1,training,c1cncnc1
O=[N+]([O-])c1ccc(Cl)cc1,training,*[N+](=O)[O-]
O=[N+]([O-])c1ccc(Cl)cc1,training,c1cc(*)ccc1*
O=[N+]([O-])c1ccc(Cl)cc1,training,*Cl
CCC(=O)OC,training,CCC(=O)OC
O=[N+]([O-])c1ccccc1Cl,test,c1ccc(*)c(*)c1
O=[N+]([O-])c1ccccc1Cl,test,*[N+](=O)[O-]
O=[N+]([O-])c1ccccc1Cl,test,*Cl
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*NC(=O)N(C)CCCC
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,c1cc(*)c(*)cc1*
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*Cl
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*Cl
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,training,*C
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,training,O=C1N(c2nnc(*)s2)C(*)CN1*
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,training,*O
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,training,*C(C)(C)C
O=[N+]([O-])c1ccccc1,test,*[N+](=O)[O-]
