smiles,group,sub_smi
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*c1cc(Cl)c(Cl)c(Cl)c1Cl
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid,*c1cc(Cl)c(Cl)c(Cl)c1Cl
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*CO
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*C1OC(*)C(O)C(O)C1O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O*
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*C*
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*C1OC(*)C(O)C(O)C1O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*O*
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*C1OC(*)(*)C(O)C1O
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*CO
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test,*CO
CCCCCCCCCCCCCCCCCCCCCCCCCC,training,CCCCCCCCCCCCCCCCCCCCCCCCCC
CCN1c2ccccc2N(C)C(=O)c2cccnc21,training,*CC
CCN1c2ccccc2N(C)C(=O)c2cccnc21,training,*N1c2ccccc2N(C)C(=O)c2cccnc21
CC(Cl)Cl,test,CC(Cl)Cl
Nc1ccc(S(N)(=O)=O)cc1,training,Nc1ccc(S(N)(=O)=O)cc1
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*CCC
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*N(*)*
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*CCC
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*c1cc([N+](=O)[O-])c(*)c([N+](=O)[O-])c1
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],training,*C(C)C
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*CC
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*OP(=S)(NC(C)C)O*
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*c1ccccc1*
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*C(*)=O
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*O*
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,training,*C(C)C
Clc1cccc(Cl)c1Cl,training,Clc1cccc(Cl)c1Cl
ClC(Cl)(Cl)Cl,training,ClC(Cl)(Cl)Cl
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,test,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
OC1CCCCCCC1,training,OC1CCCCCCC1
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,training,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O
CCOc1ccc(NC(N)=O)cc1,training,*CC
CCOc1ccc(NC(N)=O)cc1,training,*O*
CCOc1ccc(NC(N)=O)cc1,training,*c1ccc(*)cc1
CCOc1ccc(NC(N)=O)cc1,training,*N*
CCOc1ccc(NC(N)=O)cc1,training,*C(N)=O
CC1CCC(C)CC1,training,CC1CCC(C)CC1
c1cnc2c(c1)ccc1ncccc12,valid,c1cnc2c(c1)ccc1ncccc12
COC(C)(C)C,valid,*OC
COC(C)(C)C,valid,*C(C)(C)C
CC=Cc1ccc(OC)cc1,training,*=CC
CC=Cc1ccc(OC)cc1,training,*=Cc1ccc(*)cc1
CC=Cc1ccc(OC)cc1,training,*OC
CCCCCCCCCCCCCCCCO,training,CCCCCCCCCCCCCCCCO
O=c1cc[nH]c(=O)[nH]1,training,O=c1cc[nH]c(=O)[nH]1
Nc1ncnc2nc[nH]c12,training,Nc1ncnc2nc[nH]c12
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*c1cc(Cl)c(Cl)cc1Cl
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training,*c1cccc(Cl)c1Cl
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*OC
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*c1ccc(*)cc1
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*C(*)(*)O
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*c1cncnc1
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,training,*C1CC1
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,training,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
O=C(Nc1ccccc1)Nc1ccccc1,training,*C(*)=O
O=C(Nc1ccccc1)Nc1ccccc1,training,*N*
O=C(Nc1ccccc1)Nc1ccccc1,training,*c1ccccc1
O=C(Nc1ccccc1)Nc1ccccc1,training,*N*
O=C(Nc1ccccc1)Nc1ccccc1,training,*c1ccccc1
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,*CC
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,*C1(*)C(=O)NC(=O)NC1=O
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,training,*c1ccccc1
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*c1ccc(Cl)cc1
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training,*c1cccc(Cl)c1Cl
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*C(C)C
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*c1ccc(*)cc1
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*N*
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*C(*)=O
CC(C)c1ccc(NC(=O)N(C)C)cc1,training,*N(C)C
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*CC
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*N(*)*
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*CC
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*C(=O)C*
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*S*
CCN(CC)C(=O)CSc1ccc(Cl)nn1,training,*c1ccc(Cl)nn1
CCC(C)(C)CO,training,CCC(C)(C)CO
CCCOC(=O)CCC,training,*CCC
CCCOC(=O)CCC,training,*O*
CCCOC(=O)CCC,training,*C(=O)CCC
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],test,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*C(C)C
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*OP(=S)(O*)S*
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*C(C)C
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*CC*
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*N*
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training,*S(=O)(=O)c1ccccc1
C1CCCCCC1,training,C1CCCCCC1
CCCOC=O,test,*CCC
CCCOC=O,test,*OC=O
Cc1ccccc1C(C)C,training,*c1ccccc1C
Cc1ccccc1C(C)C,training,*C(C)C
Nc1cccc(Cl)c1,training,Nc1cccc(Cl)c1
CC(C)CC(C)C,training,CC(C)CC(C)C
c1ccc2c(c1)oc1ccccc12,training,c1ccc2c(c1)oc1ccccc12
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*CC
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*O*
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*C1Oc2ccc(*)cc2C1(C)C
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,valid,*OS(C)(=O)=O
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*N(C)C
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*C(*)=O
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*N*
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*c1cccc(*)c1
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,test,*C(F)(F)F
c1ccc2nc3ccccc3cc2c1,valid,c1ccc2nc3ccccc3cc2c1
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,training,*C(=O)CO
OCC1OC(O)C(O)C(O)C1O,training,*CO
OCC1OC(O)C(O)C(O)C1O,training,*C1OC(O)C(O)C(O)C1O
Cc1cccc(O)c1,valid,Cc1cccc(O)c1
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*C(=O)NN1c2ccccc2CC1C
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,training,*c1ccc(Cl)c(S(N)(=O)=O)c1
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*C(=O)C(C)CC
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*O*
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*C1CC(C)C=C2C=CC(C)C(*)C21
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*CC*
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,training,*C1CC(O)CC(=O)O1
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,training,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,training,*CC
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,training,*C1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O
CCCCCCCCCC(=O)OCC,training,*C(=O)CCCCCCCCC
CCCCCCCCCC(=O)OCC,training,*O*
CCCCCCCCCC(=O)OCC,training,*CC
CN(C)C(=O)Nc1ccccc1,training,*N(C)C
CN(C)C(=O)Nc1ccccc1,training,*C(*)=O
CN(C)C(=O)Nc1ccccc1,training,*N*
CN(C)C(=O)Nc1ccccc1,training,*c1ccccc1
CCCOCC,training,*CCC
CCCOCC,training,*O*
CCCOCC,training,*CC
CC(C)O,test,CC(C)O
Cc1ccc2ccccc2c1,valid,Cc1ccc2ccccc2c1
ClC(Br)Br,training,ClC(Br)Br
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*c1ccc(O)cc1
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*C(CC)C(*)CC
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,training,*c1ccc(O)cc1
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*CC
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*O*
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*C(=O)CC(*)C(*)=O
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*SP(=S)(OC)OC
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*O*
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,training,*CC
ClCc1ccccc1,test,*CCl
ClCc1ccccc1,test,*c1ccccc1
C/C=C/C=O,test,*=CC
C/C=C/C=O,test,*=CC=O
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*C(=O)N(C)OC
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*N*
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,training,*c1ccc(Br)c(Cl)c1
Cc1c2ccccc2c(C)c2ccccc12,training,Cc1c2ccccc2c(C)c2ccccc12
CCCCCC(=O)OC,training,*C(=O)CCCCC
CCCCCC(=O)OC,training,*OC
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*N(C)C
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*C(*)=O
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*N*
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*c1ccc(*)c(Cl)c1
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*n1nc(*)oc1=O
CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,training,*C(C)(C)C
CC(=O)Nc1ccc(F)cc1,training,*C(C)=O
CC(=O)Nc1ccc(F)cc1,training,*N*
CC(=O)Nc1ccc(F)cc1,training,*c1ccc(F)cc1
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*CC
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*c1cccc(*)c1*
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*CC
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*N(*)COC
CCc1cccc(CC)c1N(COC)C(=O)CCl,test,*C(=O)CCl
C1=CCCCC1,training,C1=CCCCC1
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,training,*C(=O)CO
c1cncnc1,training,c1cncnc1
O=[N+]([O-])c1ccc(Cl)cc1,training,O=[N+]([O-])c1ccc(Cl)cc1
CCC(=O)OC,training,*C(=O)CC
CCC(=O)OC,training,*OC
O=[N+]([O-])c1ccccc1Cl,test,O=[N+]([O-])c1ccccc1Cl
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*CCCC
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*N(*)C
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*C(*)=O
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*N*
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*c1ccc(Cl)c(Cl)c1
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,training,*c1nnc(*)s1
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,training,*C(C)(C)C
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,training,*N1C(=O)N(C)CC1O
O=[N+]([O-])c1ccccc1,test,O=[N+]([O-])c1ccccc1
Ic1ccccc1,training,Ic1ccccc1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,training,*c1ccccc1C
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,training,*N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
COc1ccccc1OCC(O)COC(N)=O,training,*OC
COc1ccccc1OCC(O)COC(N)=O,training,*c1ccccc1*
COc1ccccc1OCC(O)COC(N)=O,training,*O*
COc1ccccc1OCC(O)COC(N)=O,training,*CC(O)C*
COc1ccccc1OCC(O)COC(N)=O,training,*O*
COc1ccccc1OCC(O)COC(N)=O,training,*C(N)=O
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,training,*CCCC
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,training,*OCN(*)*
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,training,*C(=O)CCl
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,training,*c1cccc(*)c1*
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,training,*CC
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,training,*CC
Oc1cccc(Cl)c1Cl,training,Oc1cccc(Cl)c1Cl
CCCC(=O)OC,training,*C(=O)CCC
CCCC(=O)OC,training,*OC
CCC(=O)Nc1ccc(Cl)c(Cl)c1,training,*C(=O)CC
CCC(=O)Nc1ccc(Cl)c(Cl)c1,training,*N*
CCC(=O)Nc1ccc(Cl)c(Cl)c1,training,*c1ccc(Cl)c(Cl)c1
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,training,*c1ccccc1
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,training,*c1nc2c(N)nc(N)nc2nc1N
CCCCCC(=O)OCC,valid,*CC
CCCCCC(=O)OCC,valid,*C(=O)CCCCC
CCCCCC(=O)OCC,valid,*O*
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,training,*C1OC2OC(*)C(O)C2O1
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,training,*C(Cl)(Cl)Cl
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,training,*C(O)CO
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,training,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1
COc1nc(NC(C)C)nc(NC(C)C)n1,test,*OC
COc1nc(NC(C)C)nc(NC(C)C)n1,test,*c1nc(*)nc(*)n1
COc1nc(NC(C)C)nc(NC(C)C)n1,test,*N*
COc1nc(NC(C)C)nc(NC(C)C)n1,test,*C(C)C
COc1nc(NC(C)C)nc(NC(C)C)n1,test,*N*
COc1nc(NC(C)C)nc(NC(C)C)n1,test,*C(C)C
C=CCCCCCC,training,C=CCCCCCC
Cc1ccc(N)cc1,training,Cc1ccc(N)cc1
Nc1nccs1,training,Nc1nccs1
CNC(=O)Oc1ccccc1,training,*NC
CNC(=O)Oc1ccccc1,training,*C(*)=O
CNC(=O)Oc1ccccc1,training,*O*
CNC(=O)Oc1ccccc1,training,*c1ccccc1
CCCC(O)CC,test,CCCC(O)CC
Oc1c2ccccc2cc2ccccc12,training,Oc1c2ccccc2cc2ccccc12
Cc1ccc2cc3ccccc3cc2c1,training,Cc1ccc2cc3ccccc3cc2c1
Cc1cccc(C)c1C,valid,Cc1cccc(C)c1C
CNC(=O)Oc1ccc(N(C)C)c(C)c1,valid,*NC
CNC(=O)Oc1ccc(N(C)C)c(C)c1,valid,*C(*)=O
CNC(=O)Oc1ccc(N(C)C)c(C)c1,valid,*O*
CNC(=O)Oc1ccc(N(C)C)c(C)c1,valid,*c1ccc(*)c(C)c1
CNC(=O)Oc1ccc(N(C)C)c(C)c1,valid,*N(C)C
CCCCCCCC(C)O,training,CCCCCCCC(C)O
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,training,*N(*)C
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,training,*C(*)=O
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,training,*N*
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,training,*C(*)(C)C
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,training,*c1ccccc1
CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,training,*c1ccccc1
CCCC(=O)CC,valid,CCCC(=O)CC
N#Cc1cc(Br)c(O)c(Br)c1,training,N#Cc1cc(Br)c(O)c(Br)c1
Clc1ccc(-c2ccccc2)cc1Cl,training,*c1ccc(Cl)c(Cl)c1
Clc1ccc(-c2ccccc2)cc1Cl,training,*c1ccccc1
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,training,*N(*)C
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,training,*C(=O)C*
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,training,*O*
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,training,*c1nc2ccccc2s1
CN(C(=O)COc1nc2ccccc2s1)c1ccccc1,training,*c1ccccc1
Oc1cccc2ncccc12,training,Oc1cccc2ncccc12
CC1=C(C(=O)Nc2ccccc2)SCCO1,test,*C(=O)C1=C(C)OCCS1
CC1=C(C(=O)Nc2ccccc2)SCCO1,test,*N*
CC1=C(C(=O)Nc2ccccc2)SCCO1,test,*c1ccccc1
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,training,*CC
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,training,*O*
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,training,*c1ccc2nc(S(N)(=O)=O)sc2c1
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
ClCBr,training,ClCBr
CCC1(CC)C(=O)NC(=O)N(C)C1=O,training,*CC
CCC1(CC)C(=O)NC(=O)N(C)C1=O,training,*C1(*)C(=O)NC(=O)N(C)C1=O
CCC1(CC)C(=O)NC(=O)N(C)C1=O,training,*CC
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,test,*C(C)=O
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,test,*O*
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,test,*CC(*)=O
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,test,*C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
NC(=O)NCc1ccccc1,training,*C(N)=O
NC(=O)NCc1ccccc1,training,*N*
NC(=O)NCc1ccccc1,training,*C*
NC(=O)NCc1ccccc1,training,*c1ccccc1
Cc1ccc(NC(=O)N(C)C)cc1Cl,test,*N(C)C
Cc1ccc(NC(=O)N(C)C)cc1Cl,test,*c1ccc(C)c(Cl)c1
Cc1ccc(NC(=O)N(C)C)cc1Cl,test,*N*
Cc1ccc(NC(=O)N(C)C)cc1Cl,test,*C(*)=O
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*C(=O)N(C)OC
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*N*
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,training,*c1ccc(Cl)c(Cl)c1
OC1CCCCCC1,valid,OC1CCCCCC1
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,training,*c1ccc(S(C)(=O)=O)cc1
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,training,*C(CO)C(*)O
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,training,*N*
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,training,*C(=O)C(Cl)Cl
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,training,*C(C)CCC
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,training,*C1(*)C(=O)NC(=S)NC1=O
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,training,*CC
CC(=O)Nc1nnc(S(N)(=O)=O)s1,training,*C(C)=O
CC(=O)Nc1nnc(S(N)(=O)=O)s1,training,*N*
CC(=O)Nc1nnc(S(N)(=O)=O)s1,training,*c1nnc(S(N)(=O)=O)s1
O=[N+]([O-])c1ccc(O)cc1,training,O=[N+]([O-])c1ccc(O)cc1
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,training,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl
C1CCOC1,training,C1CCOC1
Nc1ccccc1[N+](=O)[O-],test,Nc1ccccc1[N+](=O)[O-]
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,training,*c1cccc(Cl)c1Cl
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,training,*c1cccc(Cl)c1Cl
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*CCCC
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*N1C(=O)C(*)C(=O)N1*
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*c1ccccc1
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,training,*c1ccccc1
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],training,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,test,*C(C)=O
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,test,*C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,training,*CC
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,training,*N(*)*
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,training,*CC
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,training,*c1nc(*)nc(Cl)n1
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,training,*N(*)*
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,training,*CC
CCN(CC)c1nc(Cl)nc(N(CC)CC)n1,training,*CC
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,training,*SN1C(=O)C2CC=CCC2C1=O
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,training,*C(Cl)(Cl)C(Cl)Cl
Brc1ccc(Br)c(Br)c1,training,Brc1ccc(Br)c(Br)c1
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,valid,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,training,*CC=C
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,training,*C1(*)C(=O)NC(=O)NC1=O
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,training,*C(C)CCC
Cc1ccc(C(C)C)cc1O,training,*c1ccc(C)c(O)c1
Cc1ccc(C(C)C)cc1O,training,*C(C)C
O=C1CSC(=S)N1,training,O=C1CSC(=S)N1
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,training,*c1oc2cc(O)cc(O)c2c(=O)c1O
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,training,*c1ccc(O)cc1O
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,test,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
CCN(CC)C(=S)SSC(=S)N(CC)CC,valid,*CC
