smiles,extinc_coeff
COc1cccc(OC)c1-c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,4.941014244
COc1cccc(OC)c1-c1c2ccc(=[N+]3CCN(C(=O)OC(C)(C)C)CC3)cc-2oc2cc(N3CCN(C(=O)OC(C)(C)C)CC3)ccc12,5.038620162
COc1cccc(OC)c1-c1c2ccc(=[N+]3CCNCC3)cc-2oc2cc(N3CCNCC3)ccc12,4.908485019
N#Cc1nc2c(nc1C#N)C1c3ccc(N(c4ccccc4)c4ccccc4)cc3C2c2ccc(N(c3ccccc3)c3ccccc3)cc21,3.799340549
C[Si](C)(C)C#CC(C#C[Si](C)(C)C)=Cc1ccc(C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)s1,4.681241237
C[P+]1(c2ccccc2)C2=C(c3ccccc31)S(=O)(=O)c1ccccc12,4.33
N#Cc1ccc(N)cc1C#N,3.72427587
C[P+]1(c2ccccc2)c2ccccc2-c2sc3ccccc3c21,3.42
C[SiH](C)c1ccc([SiH](C)C)c2ccccc12,3.86
C[SiH](C)c1cccc2ccccc12,3.75
C[SiH]1c2ccccc2-c2cc3c(cc21)-c1ccccc1[SiH]3C,4.3
C[Si](C)(C)C#CC#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,4.643452676
C[Si](C)(C)C#CC(C#C[Si](C)(C)C)=Cc1ccc(C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)cc1,4.672097858
C[Si](C)(C)C#CC1=CC2=c3cc(C#C[Si](C)(C)C)c4nc(C(F)(F)C(F)(F)C(F)(F)F)nc5c(C#C[Si](C)(C)C)cc(c3c54)C3=CC(C#C[Si](C)(C)C)=C4N=C(C(F)(F)C(F)(F)C(F)(F)F)N=C1C4C32,5.04
N#Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,4.347
C[Si](C)(C)C#C[Si](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,4.45
N#Cc1ccc(N)cc1,4.255272505
C[Si](C)(C)C#Cc1cc2ccc3cc(C#C[Si](C)(C)C)cc4ccc(c1)c2c34,3.204119983
C[Si](C)(C)C#Cc1ccc(C#C[Si](C)(C)C)c2ccccc12,4.65
C[Si](C)(C)C#Cc1ccc(C#Cc2cnc(C#Cc3ccccc3)nc2)cc1,4.913813852
C[Si](C)(C)C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,4.584331224
C[Si](C)(C)C#Cc1cccc2ccccc12,4.13
COc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(OC)c5)c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]3=C2c2cccc(OC)c2)c1,4.94
Nc1cc([NH3+])cc(-c2nc3ccccc3s2)c1,4.245
Nc1cc2nc3cc(Br)c(Br)cc3nc2cc1N,4.274157849
COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,5.136720567
COc1ccccc1-n1nc(C#N)c(N2CCCC2)n1,3.81
NC(=O)Cc1cccc2ccccc12,3.850646235
NCCNc1cccc2c1C(=O)c1ccccc1C2=O,3.827369273
NCCCCCCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)NC5=O,4.672467313
NCCCCCCCCCCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1ccc(O)cc1)C5=O,4.734959761
NC1=N/C(=N\c2ccccn2)c2cccc3cccc1c23,4.499054421
N=c1c2ccccc2c(Br)cn1Cn1cc(Br)c2ccccc2c1=O,3.972665592
COc1ccccc1C1=[N+]2C(=C(c3ccc(I)cc3)c3ccc(-c4ccccc4OC)n3[B-]2(F)F)C=C1,4.511059467
COc1ccccc1C1=[N+]2C(=C(c3ccccc3)c3c4c(c(-c5ccccc5OC)n3[B-]2(F)F)C2C=CC4CC2)C2=C1C1C=CC2CC1,4.79
COc1ccccc1C1=[N+]2C(=C(c3ccccc3)c3c4c(c(-c5ccccc5OC)n3[B-]2(F)F)C2CCC4CC2)C2=C1C1CCC2CC1,4.81
COc1ccccc1C1=[N+]2C(=C(c3ccccc3)c3c4ccccc4c(-c4ccccc4OC)n3[B-]2(F)F)c2ccccc21,5.010001487
COc1ccccc1C1=[N+]2C(=Cc3c4c(c(-c5ccccc5OC)n3[B-]2(F)F)C2CCC4CC2)C2=C1C1CCC2CC1,4.789580712
COc1ccccc1C1=[N+]2C(=Nc3c(-c4ccccc4)cc(-c4ccccc4OC)n3[B-]2(F)F)C(c2ccccc2)=C1,4.8683505
Nc1cc2nc3cc(Cl)c(Cl)cc3nc2cc1N,4.318063335
COc1ccccc1CC(=O)OCc1c(C)c(=O)n2c(=O)c(C)c(C)n12,3.828015064
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccccc2)cc1,5.603144373
Nc1cc(N)cc(-c2nc3ccccc3s2)c1,3.419
COc1cccc(/C=C/c2ccccc2)c1,4.411619706
COc1cccc(C2=C(c3ccc(C(C)(C)C)cc3)C(c3ccc(C(C)(C)C)cc3)=[N+]3C2=C(c2ccccc2)c2c(-c4cccc(OC)c4)c(-c4ccc(C(C)(C)C)cc4)c(-c4ccc(C(C)(C)C)cc4)n2[B-]3(F)F)c1,4.85
COc1cccc(C2=C3C=C(/C=C/C(=O)OC(C)(C)C)C=[N+]3[B-](F)(F)n3cccc32)c1,4.62
Nc1cc[nH]c(=S)n1,4.249687428
COc1cccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]2=C3)c1,4.76
COc1cccc(-c2nc3sc4ccccc4c3s2)c1,4.372359583
Nc1ccc(-c2c3nc(c(-c4ccc(N)cc4)c4ccc([nH]4)c(-c4ccc(N)cc4)c4nc(c(-c5ccc(N)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,3.929418926
Nc1cc2oc3cc(O)c(F)cc3c(=O)c2cc1F,4.593286067
Nc1cc2nc3cc(F)c(F)cc3nc2cc1N,4.243038049
C[Si](C)(C)O[Si]1(O[Si](C)(C)C)n2c3c4ccccc4c2/N=C2\N=C(/N=c4/c5ccccc5/c(n41)=N/C1=N/C(=N\3)c3ccccc31)c1ccccc12,5.4
C[P+](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,4.32
N#Cc1ccc2cc[nH]c2c1,4.017033339
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,4.72
N#Cc1ccc(N)c2nonc12,3.86
C[Si](C)(C)c1cccc2ccccc12,3.73
C[Si](C)(C)c1cccc2c(C#N)cccc12,3.82
C[Si](C)(C)[Si](c1ccc(-c2ccc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)s2)s1)([Si](C)(C)C)[Si](C)(C)C,4.46834733
C[Si](C)(C)[Si](c1ccc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)s1)([Si](C)(C)C)[Si](C)(C)C,4.434568904
C[Si](C)(C)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,4.382017043
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([Si](C)(C)C)cc5)cc4)c4nsnc34)cc2)cc1,4.336459734
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([Si](C)(C)C)cc5)s4)c4nsnc34)s2)cc1,4.522444234
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([Si](C)(C)C)s5)cc4)c4nsnc34)cc2)s1,4.431363764
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([Si](C)(C)C)s5)s4)c4nsnc34)s2)s1,4.506505032
C[Si](C)(C)c1ccc(C#N)c2ccccc12,3.88
C[Si](C)(C)c1ccc([Si](C)(C)C)c2ccccc12,3.87
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,4.66
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccccc4c(-c4ccc(F)cc4)c3cc2[Si](C)(C)O1,4.096910013
N#Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,3.733999287
CSc1cc(-c2cc3cc4c5c(c3oc2=O)CCCN5CCC4)oc(=O)c1C#N,4.920384242
CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,5.038222638
CSc1ccc(-c2nc3sc4ccccc4c3s2)cc1,4.555819683
CSc1ccc(/C=C/c2ccncn2)cc1,4.365487985
N#Cc1ccccc1N,3.591064607
CSc1ccc(/C=C/c2cnc3ccccc3n2)cc1,4.334453751
N#Cc1cccc2cc[nH]c12,3.903089987
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc4cc([O-])ccc4c3oc-2c1,4.644438589
N#Cc1nc(N(Cc2ccccc2Cl)Cc2ccccc2Cl)c(C#N)nc1N(Cc1ccccc1Cl)Cc1ccccc1Cl,3.748188027
N#Cc1nc2c(OCc3ccccc3)nc(N)nc2n1Cc1ccccc1,4.3
N#Cc1nc(N(Cc2ccccc2I)Cc2ccccc2I)c(C#N)nc1N(Cc1ccccc1I)Cc1ccccc1I,3.707570176
N#Cc1ccc(N)c(C#N)c1,3.633468456
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccc([N+](=O)[O-])cc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,3.897627091
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,5.088334578
C[Si]1(C)C2=CC(=[N+]3CCC3)C=C(F)C2=Nc2c(F)cc(N3CCC3)cc21,4.77815125
N#Cc1ccc2[nH]ccc2c1,3.740362689
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2c1ccc1ccccc21,5.124040991
C[N+]1=C(/C=C/C=C2/N(CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)C(C)(C)c2ccccc21,5.093421685
C[N+]1=C(/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,5.004321374
C[N+]1=C(/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2ccccc21,5.158362492
C[N+]1=C(/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,5.079181246
C[N+]1=C(/C=C/C=C2/N(CCCc3ccccc3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,5.06069784
C[N+]1=c2cc3c(cc2C(C)(C)CC1)=C(c1ccccc1C(=O)O)c1cc2c(cc1O3)Oc1cc3c(cc1=C2c1ccccc1C(=O)O)C(C)(C)CC[N+]=3C,5.114944416
C[N+]1=c2ccc3c(c2C(C)(C)CC1)Oc1cc2c(cc1C=3c1ccccc1C(=O)O)C(c1ccccc1C(=O)O)=c1ccc3c(c1O2)C(C)(C)CC[N+]=3C,5.034227261
C[Si](C)(C)[Si](c1cc2sc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)cc2s1)([Si](C)(C)C)[Si](C)(C)C,4.564666064
C[Si](C)(C)[Si](c1cc2sc3cc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)sc3c2s1)([Si](C)(C)C)[Si](C)(C)C,4.638489257
C[Si](C)(C)[Si](c1ccc(-c2ccc(-c3ccc(-c4ccc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)s4)s3)s2)s1)([Si](C)(C)C)[Si](C)(C)C,4.687528961
N#Cc1ccc(N)c(/C=C/C(F)(F)F)c1,3.876217841
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccc(Cl)cc4c(-c4ccccc4F)c3cc2[Si](C)(C)O1,4.146128036
N#Cc1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccc(C#N)cc5)ccc5ccc2c3c54)cc1,4.403686623
C[Si]1(C)C(c2ccccc2)=Cc2ccccc21,4.176091259
C[Si]1(C)C2=C(c3cc4c(cc31)C1=C(c3ccccc3S1(=O)=O)[Si]4(C)C)S(=O)(=O)c1ccccc12,4.43
C[Si]1(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)P(=O)(c1ccccc1)c1ccccc12,4.113943352
C[Si]1(C)C2=C(c3ccccc31)S(=O)(=O)c1cc3c(cc12)S(=O)(=O)C1=C3[Si](C)(C)c2ccccc21,4.35
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccc(F)cc4)c4ccccc4nc3cc21,4.193124598
C[Si](C)(C)[Si](c1ccc(-c2ccc(-c3ccc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)s3)s2)s1)([Si](C)(C)C)[Si](C)(C)C,4.584331224
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc(Cl)ccc4nc3cc21,3.892094603
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc([N+](=O)[O-])ccc4nc3cc21,3.707570176
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4ccccc4nc3cc21,4.033423755
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4F)c4cc(Cl)ccc4nc3cc21,3.857332496
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccc(Cl)cc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,4.130333768
COc1ccsc1-c1ccc(-c2ccc(-c3sccc3OC)s2)s1,4.511883361
N#Cc1nn(-c2c(Cl)cccc2Cl)nc1N1CCCC1,3.69
COc1ccc(-c2cc3c(ccc4sc5ccc6sc(-c7ccc(C(C)=O)cc7)cc6c5c43)s2)cc1,4.69019608
N#Cc1nn(-c2cc(F)cc(F)c2)nc1N1CCCC1,4.11
COc1ccc(-c2cnc3nn4ccccc4c3c2)cc1,3.891537458
COc1ccc(-c2cnc3nn4ccccc4c3n2)cc1,4.059752694
O=C1C2=C(O[B-](F)(F)[n+]3c2ccc2ccccc23)c2cccc3c(N4CCOCC4)ccc1c23,4.25
COc1ccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,4.155336037
COc1ccc(-c2cc3c(s2)c(C)cc(=O)n3C)cc1,4.591064607
COc1ccc(-c2cc3ccccc3p2-c2ccccc2)cc1,4.220108088
COc1ccc(-c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,4.71
COc1ccc(-c2ccc(-c3ccc(C#N)cc3)cc2)cc1,4.531478917
COc1ccc(-c2ccc(-c3ccc(F)cc3)cc2)cc1,4.544068044
COc1ccc(-c2ccc(-c3ccc(OC)cc3)cc2)cc1,4.643452676
COc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,4.556302501
COc1ccc(-c2ccc(/C=C/c3ccncn3)cc2)cc1,4.521138084
COc1ccc(-c2ccc(/C=C/c3cnc4ccccc4n3)cc2)cc1,4.475671188
O=C1C2=C3c4sccc4C=CN3C(=O)C2=C2c3sccc3C=CN12,4.806179974
O=C1C2=C3c4ccsc4C=CN3C(=O)C2=C2c3ccsc3C=CN12,4.851258349
COc1cc2c3cc(OC)c(OC)cc3c3cc4c(C)cc(=O)oc4cc3c2cc1OC,4.31344537
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,3.16
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,3.850033258
COc1ccc(-c2c(-c3ccc(C)cc3)c3n(c2-c2ccc(C)cc2)[B-](F)(F)[N+]2=C(c4ccc(C)cc4)C(/C=C/C(=O)OC4CC[C@@]5(C)C(=CC[C@H]6[C@@H]7CC[C@H]([C@H](C)CCCC(C)C)[C@@]7(C)CC[C@@H]65)C4)=C(c4ccc(C)cc4)C2=N3)cc1,4.58
COc1ccc(-c2c(-c3ccc(OC)cc3)c3c4c(cccc4c2-c2ccccc2)C(=O)c2ccccc2-3)cc1,3.397940009
COc1cc2sc3nc(-c4ccccc4)sc3c2cc1OC,4.007320953
O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2ccc(c3nsnc23)C1,3.0
COc1ccc(-c2c3cc4cc(C)sc4cc3c(-c3ccc(OC)cc3)c3cc4cc(C)sc4cc23)cc1,4.075546961
COc1ccc(-c2c3cc4cc(C)sc4cc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,4.146128036
COc1ccc(-c2c3cc4ccccc4cc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,4.103803721
COc1ccc(-c2c3cc4ccccc4cc3c(-c3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,3.880813592
COc1ccc(-c2c3cc4ccccc4cc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,3.832508913
COc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,3.57
COc1ccc(-c2cnc3cccc(-c4ccc(C(C)=O)cc4)n23)cc1,3.91
COc1ccc(-c2cnc(C#Cc3ccccc3)o2)cc1OC,4.537819095
O=C1CC(c2ccc(Cl)cc2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,3.77815125
COc1ccc(-c2cc3c(ccc4sc5ccc6sccc6c5c43)s2)cc1,4.612783857
COc1ccc(-c2cc3c(ccc4sccc43)s2)cc1,4.477121255
COc1ccc(-c2cc3c(o2)=CC2=C(C(F)(F)F)c4cc5oc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,5.403120521
COc1ccc(-c2cc3c(o2)=CC2=Cc4cc5oc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,5.459392488
COc1ccc(-c2cc3c(s2)=CC2=C(C(F)(F)F)c4cc5sc(-c6ccc(OC)cc6)cc5n4[B-](F)(F)[N+]=32)cc1,5.252853031
O=C1CC(c2ccc(C(F)(F)F)cc2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,3.954242509
O=C1CC(c2cccc([N+](=O)[O-])c2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,4.176091259
COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1,4.61
O=C1CC(c2ccc([N+](=O)[O-])cc2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,3.602059991
O=C1CC(c2ccc([N+](=O)[O-])cc2)c2c(c3ccccc3c3nc4cc(Cl)c(Cl)cc4nc23)O1,4.176091259
O=C1CC(c2ccc(F)cc2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,4.0
COc1ccc(-c2cc(-c3ccccc3)c3n2[B-](F)(F)[N+]2=C4C=NC=CN4[B-](F)(F)[N+]2=C3)cc1,4.707570176
COc1ccc(-c2cc(-c3ccc(OC)cc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,3.67
COc1ccc(-c2cnc(/C=C/c3ccccc3)o2)cc1OC,4.519827994
COc1ccc(-c2cc3c(s2)c(-c2ccccc2)cc(=O)n3C)cc1,4.447158031
COc1ccc(-c2cc3c(s2)c(C(=O)c2ccccc2)cc(=O)n3Cc2ccccc2)cc1,3.973127854
COc1ccc(-c2cc3c(s2)c(C(C)=O)cc(=O)n3C)cc1,4.123851641
COc1ccc(-c2cnc(/C=C/c3ccc(C#N)cc3)o2)cc1OC,4.352182518
O=C1C2=C(O[B-](F)(F)[n+]3c2ccc2ccccc23)c2ccc(N3CCOCC3)c3cccc1c23,3.9
COc1ccc(-c2cccc3ncc(-c4ccc(C#N)cc4)n23)cc1,4.2
COc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,3.79
O=C1C(=Cc2ccc(Br)cc2)Oc2cccc(O)c21,4.45484486
COc1ccc(-c2cnc(-c3ccccc3)o2)cc1OC,4.301029996
COc1ccc(-c2cnc(-c3cccnc3)o2)cc1OC,3.939519253
COc1ccc(-c2cnc(/C=C/c3ccc(OC)c(OC)c3)o2)cc1,4.615950052
COc1ccc(-c2cc3c(s2)c(C(C)=O)cc(=O)n3Cc2ccccc2)cc1,4.579783597
COc1cc2sc3nc(-c4ccccc4OC)sc3c2cc1OC,4.515873844
O=C1NC(=O)[C@H]([C@H]2C[C@H](O)[C@@H](CO)O2)C=C1C#Cc1ccc2c(c1)C(=O)c1ccccc1-2,4.431363764
COc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OC,4.239949808
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,5.660865478
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,3.944482672
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,4.0
COc1ccc(C2=C/C(=C\c3ccccc3)C(=O)N2)cc1OC,4.269512944
COc1ccc(C2=C/C(=C\c3ccccc3)C(=O)O2)cc1OC,4.491361694
COc1ccc(C2=C3C(/C=C/c4cc(OC)c(OC)c(OC)c4)=C(C=O)C(/C=C/c4cc(OC)c(OC)c(OC)c4)=[N+]3[B-](F)(F)n3c(/C=C/c4cc(OC)c(OC)c(OC)c4)c(C=O)c(C=Cc4cc(OC)c(OC)c(OC)c4)c32)cc1,4.861534411
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,5.553883027
COc1ccccc1-c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,5.062957834
COc1ccccc1-c1cc2c(o1)=CC1=Cc3cc4oc(-c5ccccc5OC)cc4n3[B-](F)(F)[N+]=21,5.495544338
COc1ccccc1-c1nc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(C)cc2)c1-c1ccccc1OC,4.198657087
COc1ccccc1-c1nc(-c2ccccc2)c2ccccn12,4.37
NCc1ccc2ccc3cccc4ccc1c2c34,4.18
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,4.322219295
COc1cccc2cc(C#N)c(=N)oc12,3.579783597
O=C1CCCC2=C1C(c1cccc(Cl)c1)c1c(c3ccccc3oc1=O)N2,4.181843588
COc1cccc2cc(C)c3c4ccccc4[nH]c3c12,4.13
COc1cccc2cc(C)c3c4ccccc4n(C)c3c12,3.95
COc1ccccc1-c1c(-c2ccccc2O)nc(-c2ccc(C(F)(F)F)cc2)n1-c1ccc(C)cc1,4.380211242
COc1ccc2oc(=N)c(C#N)cc2c1,3.681241237
N#Cc1nn(-c2ccccc2C(F)(F)F)nc1N1CCCC1,3.79
COc1cnc(-c2cc[n+](C3=C(F)C(F)(F)C(F)(F)[C-]3F)cc2)s1,4.267171728
N#Cc1nn(-c2ccccc2Cl)nc1N1CCCC1,3.73
N#Cc1nn(-c2ccccc2)nc1N1CCCC1,4.05
N=C(N)N,1.176091259
N#Cc1nn(-c2cccc(C(F)(F)F)c2)nc1N1CCCC1,4.04
N#Cc1nn(-c2ccc(F)cc2)nc1N1CCCC1,3.85
N#Cc1nn(-c2ccc(Cl)cc2)nc1N1CCCC1,3.86
O=C1CCCC2=C1C(c1ccc([N+](=O)[O-])cc1)c1c(c3ccccc3oc1=O)N2,4.271841607
O=C1CCCC2=C1C(c1ccccc1)c1c(c3ccccc3oc1=O)N2,4.146128036
COc1cc2cc(-c3cc4cc(OC)c(OC)cc4oc3=O)oc2cc1OC,4.310905629
O=C1CC(c2ccccc2)c2c(c3ccccc3c3nc4ccccc4nc23)O1,4.079181246
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,3.710709566
COc1cc2cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OC,4.283074975
COc1cc2cc(/C=C/c3ccc(/C=C/c4ccc(/C=C(\C#N)C(=O)O)cc4)cc3)c(=O)oc2cc1OC,4.301789347
COc1cc2oc(=O)c3c4ccc(N(C)C)cc4c4ccc5cccc6c(c1)c2c3c4c56,4.048053173
O=C1NC(=O)[C@H]([C@H]2C[C@H](O)[C@@H](CO)O2)C=C1C#Cc1ccc2c(c1)Cc1ccccc1-2,4.413299764
COc1cc2oc(=O)c3c4ccc(C(=O)c5ccccc5)cc4c4ccc5cccc6c(c1)c2c3c4c56,4.420285885
COc1cc2oc(=O)c3c4ccc(C=O)cc4c4ccc5cccc6c(c1)c2c3c4c56,4.196452542
COc1ccc(-c2c3cc4ccccc4cc3c(C#Cc3ccccc3)c3cc4ccccc4cc23)cc1,3.973127854
COc1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,5.001733713
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCC(=O)O,3.857332496
COc1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=Cc4c5ccccc5c(-c5ccc(OC)cc5)n4[B-](F)(F)[N+]2=C3)cc1,4.73
O=C1CCC(=O)N1,4.181843588
COc1ccc(-c2c3nc(c(-c4ccc(OC)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(-c5ccc(OC)cc5)c5ccc2[nH]5)C=C4N2CCOCC2)C=C3)cc1,3.612783857
O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccc(O)cc1,3.78
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCC(=O)O,4.618048097
O=C1CCCC2=C1CC1=C(CCCC1=O)N2NC(=O)c1ccccc1,3.75
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCC(=O)O,4.779596491
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCCCC(=O)O,3.602059991
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)cc1OCCCC(=O)O,4.607455023
COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)CC3)cc1OCCCC(=O)O,4.57054294
COc1ccc(-c2cc(-c3ccc(C#N)cc3)nn2C)cc1,4.547860818
COc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nn2C)cc1,4.541479395
COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3ccccc23)cc1,4.322219295
COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3cc4ccccc4cc23)cc1,4.220108088
COc1ccc(-c2c3ccccc3c(C#Cc3ccccc3)c3cc4cc(C)sc4cc23)cc1,4.139879086
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3ccccc23)cc1,4.079181246
